Input Direction,Data Type,Encoding Algorithm,Compress Algorithm,Encoding Time,Decoding Time,Compress Time,Uncompress Time,Compressed Size,Compression Ratio
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,BUFF,SNAPPY,20553147,2149442,160491,54175,520293.0,1.300719492805072
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,CHIMP,UNCOMPRESSED,1448197,1154437,10,11,286077.0,0.7151853481465189
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,CHIMP,LZ4,1566250,1181412,24113,795152,287200.0,0.7179928200717994
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,CHIMP,GZIP,1451322,1164883,4140424,812909,286077.0,0.7151853481465189
./Datasets/Real-World/Numerical/FLOAT/data/3.csv,FLOAT,CHIMP,SNAPPY,1455770,1138511,21468,10096,286095.0,0.7152303476965228
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,PLAIN,UNCOMPRESSED,460390,225597,97,73,400004.0,1.0
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,PLAIN,LZ4,647900,240271,122077,1387469,377552.0,0.9438705612943873
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,PLAIN,GZIP,475031,249981,9481143,2603435,333079.0,0.832689173108269
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,PLAIN,SNAPPY,455265,250382,34655,16830,383860.0,0.9596404035959628
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,TS_2DIFF,UNCOMPRESSED,579828,416770,19,13,13313.0,0.033282167178328256
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,TS_2DIFF,LZ4,579080,413260,2636,3058,734.0,0.0018349816501834993
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,TS_2DIFF,GZIP,585278,414266,40943,20103,380.0,9.499905000949983E-4
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,TS_2DIFF,SNAPPY,583519,413030,2819,1789,1097.0,0.002742472575274244
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,RLE,UNCOMPRESSED,1116192,677390,9,19,161551.0,0.40387346126538753
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,RLE,LZ4,1120229,633835,118528,232644,51843.0,0.12960620393796063
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,RLE,GZIP,1102079,630088,3261391,415273,25111.0,0.0627768722312777
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,RLE,SNAPPY,1104129,631002,209941,96791,55818.0,0.1395436045639543
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,SPRINTZ,UNCOMPRESSED,2372093,839729,19,24,260888.0,0.652213477865221
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,SPRINTZ,LZ4,2504858,854492,58630,736084,257241.0,0.6430960690393094
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,SPRINTZ,GZIP,2349862,862042,4710784,1568683,252645.0,0.6316061839381605
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,SPRINTZ,SNAPPY,2338191,843304,21376,10083,259789.0,0.649466005339946
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,GORILLA,UNCOMPRESSED,977451,805868,17,15,400390.0,1.0009649903500968
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,GORILLA,LZ4,1128488,888946,37009,1169316,401598.0,1.0039849601503978
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,GORILLA,GZIP,977755,851342,23331507,2858291,332085.0,0.8302041979580203
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,GORILLA,SNAPPY,974075,854515,30472,14577,400186.0,1.0004549954500441
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,RLBE,UNCOMPRESSED,27277074,2914875,68,40,389547.0,0.9738577614223866
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,RLBE,LZ4,26916875,2865097,100402,994906,389879.0,0.9746877531224686
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,RLBE,GZIP,27048638,2877715,11535494,2771496,342465.0,0.856153938460615
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,RLBE,SNAPPY,26713344,2869788,30452,13738,389513.0,0.973772762272377
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,RAKE,UNCOMPRESSED,27863758,109,516,74,649598.0,1.6239787602123965
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,RAKE,LZ4,28275045,229,552504,1889606,599951.0,1.4998625013749858
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,RAKE,GZIP,27815375,325,40562330,4421285,420794.0,1.0519744802551971
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,RAKE,SNAPPY,27784959,239,1240130,349777,583663.0,1.4591429085709122
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,BUFF,UNCOMPRESSED,20121916,2022200,31,44,462521.0,1.1562909370906296
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,BUFF,LZ4,20274651,2221179,109610,1290080,438900.0,1.0972390276097241
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,BUFF,GZIP,20128869,1941534,15795451,3080950,380343.0,0.950847991520085
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,BUFF,SNAPPY,19977288,1939734,38169,18105,453510.0,1.133763662363377
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,CHIMP,UNCOMPRESSED,1579625,1217555,18,15,275249.0,0.6881156188438107
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,CHIMP,LZ4,1645229,1352675,27480,769907,273685.0,0.6842056579434203
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,CHIMP,GZIP,1629680,1255530,4024729,1051635,271671.0,0.6791707082929176
./Datasets/Real-World/Numerical/FLOAT/data/2.csv,FLOAT,CHIMP,SNAPPY,1563172,1212639,20926,9548,275266.0,0.688158118418816
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,PLAIN,UNCOMPRESSED,469104,215415,18,23,400004.0,1.0
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,PLAIN,LZ4,484611,229532,481635,880796,221805.0,0.5545069549304502
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,PLAIN,GZIP,460367,219299,10996474,1852540,145278.0,0.3631913680863192
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,PLAIN,SNAPPY,466373,216405,537944,216697,220852.0,0.5521244787552116
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,TS_2DIFF,UNCOMPRESSED,629937,396171,15,15,23361.0,0.058401915980840144
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,TS_2DIFF,LZ4,633000,422662,18090,60315,8918.0,0.022294777052229483
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,TS_2DIFF,GZIP,629323,397628,416040,60127,5299.0,0.013247367526324726
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,TS_2DIFF,SNAPPY,630529,398002,18858,8495,8003.0,0.020007299927000705
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,RLE,UNCOMPRESSED,1352218,655298,22,13,122965.0,0.3074094259057408
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,RLE,LZ4,1427820,658930,84969,393523,108907.0,0.2722647773522267
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,RLE,GZIP,1356968,656640,2561975,761045,89021.0,0.22255027449725515
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,RLE,SNAPPY,1351865,665766,79086,32664,111991.0,0.2799747002529976
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,SPRINTZ,UNCOMPRESSED,2472907,818615,24,20,199848.0,0.499615003849961
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,SPRINTZ,LZ4,2569302,823293,149500,634580,180813.0,0.45202797972020287
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,SPRINTZ,GZIP,2461901,836082,5695395,1332249,152719.0,0.3817936820631794
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,SPRINTZ,SNAPPY,2469713,822024,208943,74788,177277.0,0.44318806811931916
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,GORILLA,UNCOMPRESSED,879974,716036,14,17,243558.0,0.6088889111108886
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,GORILLA,LZ4,995711,750360,147097,666030,233212.0,0.5830241697583026
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,GORILLA,GZIP,913347,729933,9834184,1672259,180620.0,0.451545484545154
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,GORILLA,SNAPPY,877726,747155,91234,32883,237808.0,0.594514054859452
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,RLBE,UNCOMPRESSED,41554100,2550256,54,45,314420.0,0.7860421395786047
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,RLBE,LZ4,41550225,2547994,392794,726005,259057.0,0.6476360236397631
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,RLBE,GZIP,42479720,2557739,11074259,1954365,176471.0,0.44117308826911733
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,RLBE,SNAPPY,41443132,2555487,662023,203649,263035.0,0.6575809241907578
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,RAKE,UNCOMPRESSED,20269626,129,507,48,562499.0,1.4062334376656245
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,RAKE,LZ4,20215186,308,737228,953673,271572.0,0.678923210767892
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,RAKE,GZIP,20209767,299,14070464,2412139,174954.0,0.43738062619373835
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,RAKE,SNAPPY,19984143,241,1121360,346633,256708.0,0.6417635823641767
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,BUFF,UNCOMPRESSED,14301567,2112494,22,18,512522.0,1.2812921870781293
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,BUFF,LZ4,14495542,2286357,479838,1048786,339868.0,0.8496615033849656
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,BUFF,GZIP,14592781,2115633,23594440,2400912,217938.0,0.5448395516044836
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,BUFF,SNAPPY,14992175,2195325,989481,342260,321314.0,0.8032769672303273
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,CHIMP,UNCOMPRESSED,1639543,1247518,17,33,172743.0,0.431853181468185
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,CHIMP,LZ4,1649724,1202849,73413,471752,163571.0,0.40892341076589256
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,CHIMP,GZIP,1608340,1219349,3062581,1045330,157129.0,0.39281857181428165
./Datasets/Real-World/Numerical/FLOAT/data/9.csv,FLOAT,CHIMP,SNAPPY,1678230,1245660,26441,8787,170684.0,0.4267057329426707
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,PLAIN,UNCOMPRESSED,519049,237384,23,38,400004.0,1.0
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,PLAIN,LZ4,502943,223731,34772,79129,8117.0,0.020292297077029203
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,PLAIN,GZIP,467369,217574,4935739,844018,44337.0,0.11084139158608418
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,PLAIN,SNAPPY,463023,216065,162313,72940,56834.0,0.14208357916420847
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,TS_2DIFF,UNCOMPRESSED,650869,407304,16,13,38209.0,0.09552154478455224
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,TS_2DIFF,LZ4,653495,424717,22149,76426,14818.0,0.03704462955370441
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,TS_2DIFF,GZIP,655935,407596,323654,111992,11323.0,0.028307216927830687
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,TS_2DIFF,SNAPPY,654435,405652,20564,7487,14224.0,0.03555964440355597
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,RLE,UNCOMPRESSED,1101932,566460,15,16,79560.0,0.19889801101988985
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,RLE,LZ4,1100673,564537,7672,18029,6273.0,0.015682343176568244
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,RLE,GZIP,1145175,568317,226264,123882,5410.0,0.013524864751352497
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,RLE,SNAPPY,1097081,566666,15171,7549,15639.0,0.03909710902890967
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,SPRINTZ,UNCOMPRESSED,2088689,729168,25,22,159796.0,0.39948600513994853
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,SPRINTZ,LZ4,2059907,734234,16170,28643,9176.0,0.022939770602293998
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,SPRINTZ,GZIP,2076312,732132,550706,237230,7337.0,0.018342316576834244
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,SPRINTZ,SNAPPY,2067108,718775,50353,28122,29907.0,0.07476675233247666
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,GORILLA,UNCOMPRESSED,561729,477435,16,10,128980.0,0.32244677553224443
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,GORILLA,LZ4,561868,480784,16089,27198,9279.0,0.023197268027319726
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,GORILLA,GZIP,562828,479774,447111,191879,7407.0,0.018517314826851716
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,GORILLA,SNAPPY,562670,478361,30393,15982,22829.0,0.05707192928070715
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,RLBE,UNCOMPRESSED,36232122,1721505,504,364,184076.0,0.460185398146019
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,RLBE,LZ4,34056216,1792387,295754,280780,90794.0,0.22698273017269827
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,RLBE,GZIP,37946157,1752243,8174154,903850,60727.0,0.1518159818401816
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,RLBE,SNAPPY,35715845,1699300,492131,126352,97572.0,0.2439275607243926
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,RAKE,UNCOMPRESSED,14278904,190,592,402,338412.0,0.8460215397846015
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,RAKE,LZ4,13216501,140,32072,41675,8206.0,0.02051479485205146
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,RAKE,GZIP,14222218,364,1622828,551834,8466.0,0.021164788352116465
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,RAKE,SNAPPY,14194407,294,138346,61660,44606.0,0.1115138848611513
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,BUFF,UNCOMPRESSED,8143597,2146916,81,74,512522.0,1.2812921870781293
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,BUFF,LZ4,8140083,2507985,51388,64168,11865.0,0.029662203377966254
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,BUFF,GZIP,8337134,2151342,10452623,1224918,63808.0,0.15951840481595175
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,BUFF,SNAPPY,8179165,2139556,245938,106851,83361.0,0.20840041599583986
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,CHIMP,UNCOMPRESSED,1122231,865243,20,35,150956.0,0.37738622613773865
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,CHIMP,LZ4,1175479,871865,44260,313309,96923.0,0.2423050769492305
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,CHIMP,GZIP,1138417,887762,2415399,749484,87654.0,0.2191328086719134
./Datasets/Real-World/Numerical/FLOAT/data/8.csv,FLOAT,CHIMP,SNAPPY,1117224,869191,25177,10254,113529.0,0.2838196618033817
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,PLAIN,UNCOMPRESSED,5733749,2328780,426,269,800008.0,1.0
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,PLAIN,LZ4,5373550,2724119,781001,3134315,735882.0,0.9198433015669848
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,PLAIN,GZIP,3930861,1548657,22122083,4594816,497358.0,0.6216912830871697
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,PLAIN,SNAPPY,1169721,189265,63979,29008,800047.0,1.0000487495125037
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,TS_2DIFF,UNCOMPRESSED,4980212,2886394,202,134,34305.0,0.04288082119178811
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,TS_2DIFF,LZ4,4766673,2847252,19591,24436,8490.0,0.010612393876061235
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,TS_2DIFF,GZIP,4879706,2791052,406024,71730,4097.0,0.00512119878801212
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,TS_2DIFF,SNAPPY,654613,397229,20117,8848,7283.0,0.009103658963410366
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,RLE,UNCOMPRESSED,5607861,2872645,138,115,125413.0,0.1567646823531765
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,RLE,LZ4,5466358,2978289,108917,332689,107814.0,0.1347661523384767
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,RLE,GZIP,5254308,2913472,3260116,756411,74190.0,0.09273657263427369
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,RLE,SNAPPY,5145655,2698170,95360,39494,114024.0,0.14252857471425281
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,SPRINTZ,UNCOMPRESSED,7205600,3686235,453,280,634541.0,0.7931683183168164
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,SPRINTZ,LZ4,7645897,4193457,639080,2202076,587570.0,0.7344551554484446
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,SPRINTZ,GZIP,4658718,2360733,16496755,4235890,477381.0,0.5967202827971719
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,SPRINTZ,SNAPPY,2481803,1338731,375669,113625,614078.0,0.7675898241017591
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,GORILLA,UNCOMPRESSED,1900914,1660092,192,194,686486.0,0.8580989190108096
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,GORILLA,LZ4,1815659,3091022,57765,2256260,689180.0,0.8614663853361461
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,GORILLA,GZIP,1654931,1201910,18282501,4623695,643089.0,0.803853211467886
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,GORILLA,SNAPPY,1606524,1218473,52055,23307,686523.0,0.8581451685483142
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,RLBE,UNCOMPRESSED,75720569,4234727,39,52,835743.0,1.0446683033169675
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,RLBE,LZ4,76472146,4117356,804120,1904446,687981.0,0.8599676503234973
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,RLBE,GZIP,75550353,4030142,20918328,5122282,545553.0,0.6819344306556939
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,RLBE,SNAPPY,75522711,4016034,967752,285065,717189.0,0.8964772852271489
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,RAKE,UNCOMPRESSED,50219489,147,515,55,1104956.0,1.3811811881881175
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,RAKE,LZ4,50115307,280,1064013,4276025,1030371.0,1.2879508704912943
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,RAKE,GZIP,50249024,434,68177975,7463671,728972.0,0.9112058879411217
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,RAKE,SNAPPY,50318992,296,2152179,578281,984870.0,1.2310751892481089
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,BUFF,UNCOMPRESSED,19194958,1796389,19,20,412525.0,0.5156510934890653
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,BUFF,LZ4,18864054,1888010,34647,1180038,414141.0,0.5176710732892676
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,BUFF,GZIP,18881511,1672021,12446024,2832302,378979.0,0.47371901280987216
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,BUFF,SNAPPY,18550179,1666921,32270,14936,412546.0,0.5156773432265674
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,CHIMP,UNCOMPRESSED,2184076,1734175,20,18,632841.0,0.7910433395666054
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,CHIMP,LZ4,2163909,3174643,45531,1811212,635324.0,0.7941470585294141
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,CHIMP,GZIP,2172446,1655616,15244539,4006840,610781.0,0.7634686153138474
./Datasets/Real-World/Numerical/DOUBLE/data/6.csv,DOUBLE,CHIMP,SNAPPY,2168281,1648349,47589,21458,632874.0,0.7910845891541094
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,PLAIN,UNCOMPRESSED,1175399,279471,25,34,800008.0,1.0
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,PLAIN,LZ4,1354775,251470,304263,1156968,295136.0,0.36891631083689125
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,PLAIN,GZIP,1186835,250450,10198700,2597605,237771.0,0.29721077789222133
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,PLAIN,SNAPPY,1197584,251353,211722,101914,327049.0,0.4088071619283806
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,TS_2DIFF,UNCOMPRESSED,618126,489384,14,14,33569.0,0.04196083039169609
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,TS_2DIFF,LZ4,629361,513649,18859,69685,13246.0,0.016557334426655742
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,TS_2DIFF,GZIP,630180,495215,472149,110022,9489.0,0.011861131388686117
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,TS_2DIFF,SNAPPY,620435,490976,19844,8141,13192.0,0.016489835101648996
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,RLE,UNCOMPRESSED,1123656,630888,19,14,64156.0,0.08019419805801942
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,RLE,LZ4,1160240,629629,54077,227767,57594.0,0.07199178008219909
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,RLE,GZIP,1144149,618126,1830515,435274,44435.0,0.055543194568054274
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,RLE,SNAPPY,1172209,622360,48860,18862,57497.0,0.07187053129468703
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,SPRINTZ,UNCOMPRESSED,1968317,860461,30,15,352285.0,0.44035184648153475
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,SPRINTZ,LZ4,2161110,870453,129771,752701,261204.0,0.3265017349826498
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,SPRINTZ,GZIP,1997255,878265,6339709,1862060,228367.0,0.28545589544104594
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,SPRINTZ,SNAPPY,1991755,871616,149912,53068,263781.0,0.3297229527704724
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,GORILLA,UNCOMPRESSED,850648,658857,10,8,260431.0,0.3255354946450538
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,GORILLA,LZ4,992998,696633,58959,719033,253123.0,0.31640058599414006
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,GORILLA,GZIP,874879,664660,3954310,1170634,250023.0,0.3125256247437526
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,GORILLA,SNAPPY,876239,665015,21549,9731,258942.0,0.32367426325736703
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,RLBE,UNCOMPRESSED,56192122,2894091,34,76,354292.0,0.44286057139428564
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,RLBE,LZ4,55367970,2884644,116471,884161,343200.0,0.4289957100428991
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,RLBE,GZIP,55635465,2877411,10612282,2455530,293321.0,0.36664758352416477
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,RLBE,SNAPPY,55342391,2880957,66869,22647,348534.0,0.43566314336856615
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,RAKE,UNCOMPRESSED,41268373,147,498,160,1084458.0,1.3555589444105554
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,RAKE,LZ4,41593839,361,518784,1248307,394575.0,0.49321381786182167
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,RAKE,GZIP,41713438,394,21207124,3744829,289534.0,0.3619138808611914
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,RAKE,SNAPPY,41753885,209,788823,292495,410404.0,0.5129998700012994
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,BUFF,UNCOMPRESSED,8782382,1181325,21,15,300023.0,0.37502499975000236
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,BUFF,LZ4,8981095,1185013,111339,380829,121941.0,0.15242472575274232
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,BUFF,GZIP,8979811,1180558,2540425,1065459,112415.0,0.14051734482655157
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,BUFF,SNAPPY,8792218,1179820,93720,48025,130666.0,0.1633308666913331
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,CHIMP,UNCOMPRESSED,1327350,1044488,20,15,298381.0,0.37297252027479677
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,CHIMP,LZ4,1462193,1049742,70415,714492,244120.0,0.305146948530515
./Datasets/Real-World/Numerical/DOUBLE/data/7.csv,DOUBLE,CHIMP,GZIP,1318040,1054916,3829979,1136845,241618.0,0.3020194798052017
